FeatureCode,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000029,2014,Count,GWh,12.794837075,Petroleum Products,Rail
S12000014,2010,Count,GWh,0.541885266,Coal,Rail
S12000029,2016,Count,GWh,12.702056761,Petroleum Products,Rail
S12000029,2016,Count,GWh,0,Coal,Rail
S12000029,2013,Count,GWh,0,Coal,Rail
S12000014,2009,Count,GWh,45.219460713,Petroleum Products,Rail
S12000029,2012,Count,GWh,12.340983384,Petroleum Products,Rail
S12000029,2014,Count,GWh,0,Coal,Rail
S12000029,2013,Count,GWh,12.529560659,Petroleum Products,Rail
S12000028,2015,Count,GWh,52.995150538,Petroleum Products,Rail
S12000028,2016,Count,GWh,0,Coal,Rail
S12000028,2015,Count,GWh,0,Coal,Rail
S12000014,2007,Count,GWh,44.768424913,Petroleum Products,Rail
S12000028,2017,Count,GWh,0,Coal,Rail
S12000028,2016,Count,GWh,52.963267265,Petroleum Products,Rail
S12000028,2013,Count,GWh,52.046911305,Petroleum Products,Rail
S12000028,2014,Count,GWh,0,Coal,Rail
S12000028,2013,Count,GWh,0,Coal,Rail
S12000014,2007,Count,GWh,0.5380341543,Coal,Rail
S12000028,2014,Count,GWh,53.185593347,Petroleum Products,Rail
S12000029,2006,Count,GWh,0,Coal,Rail
S12000029,2006,Count,GWh,10.481581822,Petroleum Products,Rail
S12000014,2008,Count,GWh,0.5380341543,Coal,Rail
S12000029,2007,Count,GWh,12.124440832,Petroleum Products,Rail
S12000029,2007,Count,GWh,0,Coal,Rail
S12000028,2018,Count,GWh,0,Coal,Rail
S12000028,2018,Count,GWh,48.761570015,Petroleum Products,Rail
S12000028,2017,Count,GWh,52.335080503,Petroleum Products,Rail
S12000029,2005,Count,GWh,10.572160135,Petroleum Products,Rail
S12000029,2005,Count,GWh,0,Coal,Rail
S12000030,2014,Count,GWh,24.329785934,Petroleum Products,Rail
S12000030,2015,Count,GWh,0,Coal,Rail
S12000030,2014,Count,GWh,0,Coal,Rail
S12000030,2015,Count,GWh,24.224863307,Petroleum Products,Rail
S12000030,2016,Count,GWh,0,Coal,Rail
S12000014,2012,Count,GWh,45.611232405,Petroleum Products,Rail
S12000030,2012,Count,GWh,23.581474599,Petroleum Products,Rail
S12000014,2012,Count,GWh,0.4621717806,Coal,Rail
S12000030,2012,Count,GWh,0,Coal,Rail
S12000030,2013,Count,GWh,23.873203578,Petroleum Products,Rail
S12000030,2013,Count,GWh,0,Coal,Rail
S12000033,2005,Count,GWh,0,Coal,Rail
S12000033,2005,Count,GWh,6.3043628369,Petroleum Products,Rail
S12000030,2018,Count,GWh,21.948261999,Petroleum Products,Rail
S12000014,2013,Count,GWh,45.989262519,Petroleum Products,Rail
S12000033,2006,Count,GWh,6.3247047769,Petroleum Products,Rail
S12000033,2006,Count,GWh,0,Coal,Rail
S12000030,2017,Count,GWh,0,Coal,Rail
S12000030,2017,Count,GWh,23.779810293,Petroleum Products,Rail
S12000030,2016,Count,GWh,24.052870377,Petroleum Products,Rail
S12000014,2013,Count,GWh,0.3933193778,Coal,Rail
S12000030,2018,Count,GWh,0,Coal,Rail
S12000030,2005,Count,GWh,20.414699299,Petroleum Products,Rail
S12000030,2006,Count,GWh,0,Coal,Rail
S12000030,2005,Count,GWh,0,Coal,Rail
S12000030,2007,Count,GWh,0,Coal,Rail
S12000030,2007,Count,GWh,23.168245766,Petroleum Products,Rail
S12000030,2006,Count,GWh,20.202398742,Petroleum Products,Rail
S12000029,2017,Count,GWh,12.569093844,Petroleum Products,Rail
S12000029,2018,Count,GWh,0,Coal,Rail
S12000029,2017,Count,GWh,0,Coal,Rail
S12000014,2010,Count,GWh,45.22816336,Petroleum Products,Rail
S12000029,2018,Count,GWh,11.72012258,Petroleum Products,Rail
S12000030,2010,Count,GWh,0,Coal,Rail
S12000030,2010,Count,GWh,23.269617952,Petroleum Products,Rail
S12000014,2011,Count,GWh,44.824342569,Petroleum Products,Rail
S12000030,2011,Count,GWh,23.114454144,Petroleum Products,Rail
S12000030,2011,Count,GWh,0,Coal,Rail
S12000030,2008,Count,GWh,0,Coal,Rail
S12000030,2008,Count,GWh,23.313262946,Petroleum Products,Rail
S12000014,2011,Count,GWh,0.4407141282,Coal,Rail
S12000030,2009,Count,GWh,23.299557282,Petroleum Products,Rail
S12000030,2009,Count,GWh,0,Coal,Rail
S12000040,2007,Count,GWh,0,Coal,Rail
S12000040,2007,Count,GWh,23.309029859,Petroleum Products,Rail
S12000040,2006,Count,GWh,20.510049668,Petroleum Products,Rail
S12000040,2008,Count,GWh,0,Coal,Rail
S12000040,2008,Count,GWh,23.333619807,Petroleum Products,Rail
S12000017,2015,Count,GWh,37.43640227,Petroleum Products,Rail
S12000040,2005,Count,GWh,0,Coal,Rail
S12000040,2005,Count,GWh,20.76544491,Petroleum Products,Rail
S12000039,2018,Count,GWh,0.4146275149,Petroleum Products,Rail
S12000040,2006,Count,GWh,0,Coal,Rail
S12000017,2015,Count,GWh,2.5257378882,Coal,Rail
S12000040,2011,Count,GWh,23.130067035,Petroleum Products,Rail
S12000040,2012,Count,GWh,0,Coal,Rail
S12000040,2011,Count,GWh,0,Coal,Rail
S12000040,2013,Count,GWh,0,Coal,Rail
S12000017,2016,Count,GWh,37.319984714,Petroleum Products,Rail
S12000040,2012,Count,GWh,23.724176897,Petroleum Products,Rail
S12000040,2009,Count,GWh,23.273373639,Petroleum Products,Rail
S12000040,2010,Count,GWh,0,Coal,Rail
S12000040,2009,Count,GWh,0,Coal,Rail
S12000017,2016,Count,GWh,2.914312947,Coal,Rail
S12000040,2010,Count,GWh,23.269012436,Petroleum Products,Rail
S12000039,2012,Count,GWh,0,Coal,Rail
S12000039,2012,Count,GWh,0.4343322704,Petroleum Products,Rail
S12000039,2011,Count,GWh,0.4284373374,Petroleum Products,Rail
S12000039,2013,Count,GWh,0.4412986055,Petroleum Products,Rail
S12000039,2014,Count,GWh,0,Coal,Rail
S12000039,2013,Count,GWh,0,Coal,Rail
S12000039,2010,Count,GWh,0,Coal,Rail
S12000017,2013,Count,GWh,36.781098895,Petroleum Products,Rail
S12000039,2009,Count,GWh,0.4327814913,Petroleum Products,Rail
S12000039,2011,Count,GWh,0,Coal,Rail
S12000039,2010,Count,GWh,0.4316689422,Petroleum Products,Rail
S12000017,2014,Count,GWh,37.570493007,Petroleum Products,Rail
S12000039,2017,Count,GWh,0,Coal,Rail
S12000039,2016,Count,GWh,0.4480895835,Petroleum Products,Rail
S12000039,2018,Count,GWh,0,Coal,Rail
S12000039,2017,Count,GWh,0.4435012461,Petroleum Products,Rail
S12000039,2014,Count,GWh,0.4508764571,Petroleum Products,Rail
S12000039,2015,Count,GWh,0,Coal,Rail
S12000017,2014,Count,GWh,2.5257378882,Coal,Rail
S12000039,2016,Count,GWh,0,Coal,Rail
S12000039,2015,Count,GWh,0.4493018598,Petroleum Products,Rail
S12000041,2011,Count,GWh,0.0208717097,Coal,Rail
S12000041,2011,Count,GWh,12.086256681,Petroleum Products,Rail
S12000041,2010,Count,GWh,12.174624445,Petroleum Products,Rail
S12000041,2012,Count,GWh,12.274268773,Petroleum Products,Rail
S12000018,2005,Count,GWh,0,Coal,Rail
S12000041,2012,Count,GWh,0.0218879159,Coal,Rail
S12000041,2009,Count,GWh,0.0254183303,Coal,Rail
S12000041,2009,Count,GWh,12.201624688,Petroleum Products,Rail
S12000041,2008,Count,GWh,12.188168255,Petroleum Products,Rail
S12000041,2010,Count,GWh,0.0256630488,Coal,Rail
S12000017,2018,Count,GWh,34.488467307,Petroleum Products,Rail
S12000041,2015,Count,GWh,12.67262486,Petroleum Products,Rail
S12000041,2016,Count,GWh,0.0203798072,Coal,Rail
S12000041,2015,Count,GWh,0.0176625043,Coal,Rail
S12000041,2017,Count,GWh,0.0203086782,Coal,Rail
S12000041,2017,Count,GWh,12.489733492,Petroleum Products,Rail
S12000041,2016,Count,GWh,12.622890037,Petroleum Products,Rail
S12000041,2013,Count,GWh,12.45853033,Petroleum Products,Rail
S12000041,2014,Count,GWh,0.0176625043,Coal,Rail
S12000041,2013,Count,GWh,0.018627143,Coal,Rail
S12000018,2005,Count,GWh,0.49910937,Petroleum Products,Rail
S12000041,2014,Count,GWh,12.719955343,Petroleum Products,Rail
S12000017,2017,Count,GWh,2.9041408257,Coal,Rail
S12000040,2016,Count,GWh,23.965446853,Petroleum Products,Rail
S12000040,2016,Count,GWh,0,Coal,Rail
S12000040,2017,Count,GWh,23.670489805,Petroleum Products,Rail
S12000040,2018,Count,GWh,0,Coal,Rail
S12000040,2017,Count,GWh,0,Coal,Rail
S12000040,2014,Count,GWh,0,Coal,Rail
S12000040,2014,Count,GWh,24.350242732,Petroleum Products,Rail
S12000040,2013,Count,GWh,23.944533205,Petroleum Products,Rail
S12000040,2015,Count,GWh,24.228254359,Petroleum Products,Rail
S12000040,2015,Count,GWh,0,Coal,Rail
S12000041,2007,Count,GWh,0.0254806671,Coal,Rail
S12000017,2018,Count,GWh,2.9041408257,Coal,Rail
S12000041,2006,Count,GWh,10.433274733,Petroleum Products,Rail
S12000041,2008,Count,GWh,0.0254806671,Coal,Rail
S12000041,2007,Count,GWh,12.058923076,Petroleum Products,Rail
S12000040,2018,Count,GWh,21.604730431,Petroleum Products,Rail
S12000041,2005,Count,GWh,0.0054214175,Coal,Rail
S12000017,2017,Count,GWh,36.933969232,Petroleum Products,Rail
S12000041,2006,Count,GWh,0.0254806671,Coal,Rail
S12000041,2005,Count,GWh,10.525247727,Petroleum Products,Rail
S12000036,2012,Count,GWh,34.537067518,Petroleum Products,Rail
S12000036,2013,Count,GWh,0,Coal,Rail
S12000036,2012,Count,GWh,0,Coal,Rail
S12000036,2014,Count,GWh,0,Coal,Rail
S12000036,2014,Count,GWh,35.580391306,Petroleum Products,Rail
S12000036,2013,Count,GWh,34.930795923,Petroleum Products,Rail
S12000036,2010,Count,GWh,34.031955324,Petroleum Products,Rail
S12000036,2011,Count,GWh,0,Coal,Rail
S12000036,2010,Count,GWh,0,Coal,Rail
S12000017,2008,Count,GWh,35.999518096,Petroleum Products,Rail
S12000036,2011,Count,GWh,33.808387822,Petroleum Products,Rail
S12000036,2017,Count,GWh,0,Coal,Rail
S12000036,2017,Count,GWh,34.730368365,Petroleum Products,Rail
S12000017,2009,Count,GWh,36.054906552,Petroleum Products,Rail
S12000036,2018,Count,GWh,31.968794266,Petroleum Products,Rail
S12000038,2005,Count,GWh,0,Coal,Rail
S12000036,2018,Count,GWh,0,Coal,Rail
S12000036,2015,Count,GWh,0,Coal,Rail
S12000036,2015,Count,GWh,35.42091799,Petroleum Products,Rail
S12000017,2009,Count,GWh,3.6348206151,Coal,Rail
S12000036,2016,Count,GWh,35.137717232,Petroleum Products,Rail
S12000036,2016,Count,GWh,0,Coal,Rail
S12000035,2018,Count,GWh,0,Coal,Rail
S12000017,2007,Count,GWh,3.6437358474,Coal,Rail
S12000035,2017,Count,GWh,5.674508751,Petroleum Products,Rail
S12000036,2005,Count,GWh,0,Coal,Rail
S12000036,2005,Count,GWh,30.010245407,Petroleum Products,Rail
S12000035,2018,Count,GWh,5.0590504652,Petroleum Products,Rail
S12000035,2015,Count,GWh,5.8650891074,Petroleum Products,Rail
S12000035,2016,Count,GWh,0,Coal,Rail
S12000017,2006,Count,GWh,30.718684496,Petroleum Products,Rail
S12000035,2017,Count,GWh,0,Coal,Rail
S12000035,2016,Count,GWh,5.7566916576,Petroleum Products,Rail
S12000036,2008,Count,GWh,34.100050195,Petroleum Products,Rail
S12000036,2009,Count,GWh,0,Coal,Rail
S12000036,2008,Count,GWh,0,Coal,Rail
S12000036,2009,Count,GWh,34.06396455,Petroleum Products,Rail
S12000017,2008,Count,GWh,3.6437358474,Coal,Rail
S12000017,2007,Count,GWh,35.577243484,Petroleum Products,Rail
S12000036,2006,Count,GWh,29.688143881,Petroleum Products,Rail
S12000036,2006,Count,GWh,0,Coal,Rail
S12000036,2007,Count,GWh,33.930847977,Petroleum Products,Rail
S12000036,2007,Count,GWh,0,Coal,Rail
S12000038,2016,Count,GWh,26.137087538,Petroleum Products,Rail
S12000038,2017,Count,GWh,0,Coal,Rail
S12000017,2012,Count,GWh,3.1299720959,Coal,Rail
S12000038,2018,Count,GWh,0,Coal,Rail
S12000038,2018,Count,GWh,24.445262611,Petroleum Products,Rail
S12000038,2017,Count,GWh,25.857176617,Petroleum Products,Rail
S12000038,2014,Count,GWh,26.079420137,Petroleum Products,Rail
S12000038,2015,Count,GWh,0,Coal,Rail
S12000038,2014,Count,GWh,0,Coal,Rail
S12000038,2016,Count,GWh,0,Coal,Rail
S12000038,2015,Count,GWh,26.011248496,Petroleum Products,Rail
S12000039,2007,Count,GWh,0.4267085728,Petroleum Products,Rail
S12000017,2013,Count,GWh,2.6636820276,Coal,Rail
S12000039,2007,Count,GWh,0,Coal,Rail
S12000039,2008,Count,GWh,0.432021936,Petroleum Products,Rail
S12000039,2009,Count,GWh,0,Coal,Rail
S12000039,2008,Count,GWh,0,Coal,Rail
S12000039,2005,Count,GWh,0,Coal,Rail
S12000039,2005,Count,GWh,0.3710561851,Petroleum Products,Rail
S12000017,2012,Count,GWh,36.212774533,Petroleum Products,Rail
S12000039,2006,Count,GWh,0.3680567034,Petroleum Products,Rail
S12000039,2006,Count,GWh,0,Coal,Rail
S12000038,2008,Count,GWh,0,Coal,Rail
S12000017,2010,Count,GWh,35.966549244,Petroleum Products,Rail
S12000038,2007,Count,GWh,25.336718917,Petroleum Products,Rail
S12000038,2009,Count,GWh,0,Coal,Rail
S12000038,2009,Count,GWh,25.974370034,Petroleum Products,Rail
S12000038,2008,Count,GWh,25.80099154,Petroleum Products,Rail
S12000017,2010,Count,GWh,3.6698167854,Coal,Rail
S12000038,2006,Count,GWh,0,Coal,Rail
S12000038,2005,Count,GWh,26.025247515,Petroleum Products,Rail
S12000038,2007,Count,GWh,0,Coal,Rail
S12000038,2006,Count,GWh,26.402249166,Petroleum Products,Rail
S12000038,2012,Count,GWh,25.958861684,Petroleum Products,Rail
S12000038,2013,Count,GWh,0,Coal,Rail
S12000038,2012,Count,GWh,0,Coal,Rail
S12000038,2013,Count,GWh,25.443797838,Petroleum Products,Rail
S12000017,2011,Count,GWh,35.700044096,Petroleum Products,Rail
S12000038,2010,Count,GWh,26.239865384,Petroleum Products,Rail
S12000038,2011,Count,GWh,0,Coal,Rail
S12000038,2010,Count,GWh,0,Coal,Rail
S12000038,2011,Count,GWh,25.695903105,Petroleum Products,Rail
S12000017,2011,Count,GWh,2.9846541876,Coal,Rail
S12000005,2015,Count,GWh,49.364954383,Petroleum Products,Rail
S12000005,2015,Count,GWh,0,Coal,Rail
S12000005,2016,Count,GWh,0,Coal,Rail
S12000005,2014,Count,GWh,0,Coal,Rail
S12000011,2016,Count,GWh,16.046557488,Petroleum Products,Rail
S12000005,2014,Count,GWh,49.504557682,Petroleum Products,Rail
S12000005,2017,Count,GWh,49.000959376,Petroleum Products,Rail
S12000005,2017,Count,GWh,0,Coal,Rail
S12000005,2018,Count,GWh,0,Coal,Rail
S12000011,2016,Count,GWh,0,Coal,Rail
S12000005,2016,Count,GWh,49.539377192,Petroleum Products,Rail
S12000011,2017,Count,GWh,0,Coal,Rail
S12000005,2010,Count,GWh,49.628314884,Petroleum Products,Rail
S12000005,2011,Count,GWh,0,Coal,Rail
S12000005,2009,Count,GWh,49.158368228,Petroleum Products,Rail
S12000005,2009,Count,GWh,0,Coal,Rail
S12000005,2010,Count,GWh,0,Coal,Rail
S12000005,2013,Count,GWh,0,Coal,Rail
S12000005,2012,Count,GWh,49.213652107,Petroleum Products,Rail
S12000005,2013,Count,GWh,48.330485166,Petroleum Products,Rail
S12000005,2011,Count,GWh,48.650989625,Petroleum Products,Rail
S12000005,2012,Count,GWh,0,Coal,Rail
S12000011,2014,Count,GWh,16.015837437,Petroleum Products,Rail
S12000006,2010,Count,GWh,0,Coal,Rail
S12000006,2010,Count,GWh,46.892606987,Petroleum Products,Rail
S12000006,2009,Count,GWh,0,Coal,Rail
S12000006,2008,Count,GWh,47.326478873,Petroleum Products,Rail
S12000006,2009,Count,GWh,46.505221305,Petroleum Products,Rail
S12000006,2012,Count,GWh,49.963482925,Petroleum Products,Rail
S12000006,2012,Count,GWh,0,Coal,Rail
S12000011,2014,Count,GWh,0,Coal,Rail
S12000006,2011,Count,GWh,0,Coal,Rail
S12000006,2011,Count,GWh,46.847720944,Petroleum Products,Rail
S12000006,2005,Count,GWh,47.25664213,Petroleum Products,Rail
S12000011,2015,Count,GWh,15.975034291,Petroleum Products,Rail
S12000006,2006,Count,GWh,0,Coal,Rail
S12000005,2018,Count,GWh,46.188621351,Petroleum Products,Rail
S12000006,2005,Count,GWh,0,Coal,Rail
S12000006,2007,Count,GWh,49.093151991,Petroleum Products,Rail
S12000011,2015,Count,GWh,0,Coal,Rail
S12000006,2008,Count,GWh,0,Coal,Rail
S12000006,2006,Count,GWh,46.106516249,Petroleum Products,Rail
S12000006,2007,Count,GWh,0,Coal,Rail
S12000019,2018,Count,GWh,0,Coal,Rail
S12000019,2018,Count,GWh,0.7240647268,Petroleum Products,Rail
S12000019,2017,Count,GWh,0.9319603273,Petroleum Products,Rail
S12000020,2005,Count,GWh,5.5196155613,Petroleum Products,Rail
S12000013,2006,Count,GWh,0,Coal,Rail
S12000020,2005,Count,GWh,0.2385424415,Coal,Rail
S12000019,2016,Count,GWh,0,Coal,Rail
S12000019,2016,Count,GWh,0.9556502186,Petroleum Products,Rail
S12000019,2015,Count,GWh,1.0137809826,Petroleum Products,Rail
S12000019,2017,Count,GWh,0,Coal,Rail
S12000013,2005,Count,GWh,5.4421191145,Petroleum Products,Rail
S12000020,2008,Count,GWh,6.5740440917,Petroleum Products,Rail
S12000020,2009,Count,GWh,1.1184063467,Coal,Rail
S12000013,2006,Count,GWh,5.529793486,Petroleum Products,Rail
S12000020,2010,Count,GWh,1.1291744009,Coal,Rail
S12000020,2010,Count,GWh,6.5766368374,Petroleum Products,Rail
S12000020,2009,Count,GWh,6.6033120102,Petroleum Products,Rail
S12000020,2006,Count,GWh,5.4903049957,Petroleum Products,Rail
S12000020,2007,Count,GWh,1.1211494915,Coal,Rail
S12000020,2006,Count,GWh,1.1211494915,Coal,Rail
S12000020,2008,Count,GWh,1.1211494915,Coal,Rail
S12000020,2007,Count,GWh,6.447305341,Petroleum Products,Rail
S12000005,2006,Count,GWh,0,Coal,Rail
S12000011,2018,Count,GWh,0,Coal,Rail
S12000005,2006,Count,GWh,49.545558723,Petroleum Products,Rail
S12000005,2005,Count,GWh,0,Coal,Rail
S12000019,2011,Count,GWh,0,Coal,Rail
S12000005,2005,Count,GWh,48.922489242,Petroleum Products,Rail
S12000005,2008,Count,GWh,48.866245783,Petroleum Products,Rail
S12000005,2008,Count,GWh,0,Coal,Rail
S12000011,2017,Count,GWh,15.882805774,Petroleum Products,Rail
S12000005,2007,Count,GWh,0,Coal,Rail
S12000005,2007,Count,GWh,48.05659327,Petroleum Products,Rail
S12000019,2014,Count,GWh,0,Coal,Rail
S12000019,2014,Count,GWh,1.0277374246,Petroleum Products,Rail
S12000019,2013,Count,GWh,1.0372053029,Petroleum Products,Rail
S12000019,2015,Count,GWh,0,Coal,Rail
S12000013,2005,Count,GWh,0,Coal,Rail
S12000011,2018,Count,GWh,15.038931521,Petroleum Products,Rail
S12000019,2012,Count,GWh,0,Coal,Rail
S12000019,2011,Count,GWh,0.9742552995,Petroleum Products,Rail
S12000019,2013,Count,GWh,0,Coal,Rail
S12000019,2012,Count,GWh,1.0650594553,Petroleum Products,Rail
S12000010,2009,Count,GWh,2.1055618283,Petroleum Products,Rail
S12000010,2009,Count,GWh,0,Coal,Rail
S12000010,2010,Count,GWh,0,Coal,Rail
S12000010,2008,Count,GWh,2.1204627309,Petroleum Products,Rail
S12000010,2008,Count,GWh,0,Coal,Rail
S12000011,2009,Count,GWh,15.817610995,Petroleum Products,Rail
S12000010,2011,Count,GWh,2.101038805,Petroleum Products,Rail
S12000010,2011,Count,GWh,0,Coal,Rail
S12000010,2012,Count,GWh,0,Coal,Rail
S12000010,2010,Count,GWh,2.1103525393,Petroleum Products,Rail
S12000011,2009,Count,GWh,0,Coal,Rail
S12000010,2005,Count,GWh,0,Coal,Rail
S12000008,2018,Count,GWh,19.877748258,Petroleum Products,Rail
S12000010,2005,Count,GWh,1.9545221344000001,Petroleum Products,Rail
S12000008,2017,Count,GWh,23.739429212,Petroleum Products,Rail
S12000011,2010,Count,GWh,15.922490032,Petroleum Products,Rail
S12000008,2018,Count,GWh,0,Coal,Rail
S12000010,2007,Count,GWh,0,Coal,Rail
S12000010,2006,Count,GWh,1.9226200907,Petroleum Products,Rail
S12000010,2007,Count,GWh,2.1426504798,Petroleum Products,Rail
S12000011,2010,Count,GWh,0,Coal,Rail
S12000010,2006,Count,GWh,0,Coal,Rail
S12000010,2018,Count,GWh,1.8898715924,Petroleum Products,Rail
S12000010,2018,Count,GWh,0,Coal,Rail
S12000011,2005,Count,GWh,0,Coal,Rail
S12000010,2017,Count,GWh,0,Coal,Rail
S12000010,2016,Count,GWh,2.1559150414,Petroleum Products,Rail
S12000010,2017,Count,GWh,2.1247228813,Petroleum Products,Rail
S12000011,2006,Count,GWh,15.341298286,Petroleum Products,Rail
S12000011,2006,Count,GWh,0,Coal,Rail
S12000011,2007,Count,GWh,0,Coal,Rail
S12000011,2007,Count,GWh,15.425028564,Petroleum Products,Rail
S12000011,2005,Count,GWh,15.183555583,Petroleum Products,Rail
S12000011,2008,Count,GWh,15.718574148,Petroleum Products,Rail
S12000010,2013,Count,GWh,2.1862072721,Petroleum Products,Rail
S12000010,2014,Count,GWh,0,Coal,Rail
S12000010,2012,Count,GWh,2.1806928262,Petroleum Products,Rail
S12000010,2013,Count,GWh,0,Coal,Rail
S12000010,2016,Count,GWh,0,Coal,Rail
S12000010,2015,Count,GWh,2.1981651334,Petroleum Products,Rail
S12000011,2008,Count,GWh,0,Coal,Rail
S12000010,2014,Count,GWh,2.2126896427,Petroleum Products,Rail
S12000010,2015,Count,GWh,0,Coal,Rail
S12000008,2005,Count,GWh,24.12976846,Petroleum Products,Rail
S12000008,2005,Count,GWh,0,Coal,Rail
S12000008,2006,Count,GWh,0,Coal,Rail
S12000006,2018,Count,GWh,0,Coal,Rail
S12000011,2013,Count,GWh,0,Coal,Rail
S12000006,2018,Count,GWh,38.332841821,Petroleum Products,Rail
S12000008,2007,Count,GWh,25.204827832,Petroleum Products,Rail
S12000008,2007,Count,GWh,0,Coal,Rail
S12000008,2008,Count,GWh,0,Coal,Rail
S12000008,2006,Count,GWh,23.550987264,Petroleum Products,Rail
S12000011,2012,Count,GWh,15.778546185,Petroleum Products,Rail
S12000006,2015,Count,GWh,0,Coal,Rail
S12000006,2014,Count,GWh,49.352236397,Petroleum Products,Rail
S12000006,2015,Count,GWh,48.849189528,Petroleum Products,Rail
S12000006,2013,Count,GWh,49.301900001,Petroleum Products,Rail
S12000006,2013,Count,GWh,0,Coal,Rail
S12000006,2014,Count,GWh,0,Coal,Rail
S12000006,2017,Count,GWh,0,Coal,Rail
S12000006,2016,Count,GWh,46.952502825,Petroleum Products,Rail
S12000006,2017,Count,GWh,46.026970608,Petroleum Products,Rail
S12000011,2013,Count,GWh,15.624219202,Petroleum Products,Rail
S12000006,2016,Count,GWh,0,Coal,Rail
S12000011,2011,Count,GWh,0,Coal,Rail
S12000008,2014,Count,GWh,0,Coal,Rail
S12000008,2014,Count,GWh,25.396895723,Petroleum Products,Rail
S12000008,2013,Count,GWh,0,Coal,Rail
S12000008,2012,Count,GWh,25.650243143,Petroleum Products,Rail
S12000008,2013,Count,GWh,25.349701055,Petroleum Products,Rail
